,beer/ABV,review/appearance,review/aroma,review/overall,review/palate,review/taste
20527,11.2,5.0,5.0,5.0,5.0,5.0
35135,6.9,5.0,4.5,4.5,4.0,4.5
36523,6.6,4.5,4.0,4.5,4.0,4.5
6587,4.5,4.0,3.5,4.0,4.0,4.0
17618,7.2,4.5,4.5,4.0,4.0,4.0
446,5.7,3.5,3.5,4.0,3.0,3.5
14536,8.3,4.5,4.5,5.0,4.5,4.5
14031,7.2,4.0,4.0,4.0,4.0,4.5
28378,3.0,4.5,4.5,4.0,4.0,4.0
31379,5.5,4.0,3.5,4.5,3.5,3.5
20519,4.9,3.0,3.0,3.5,3.0,3.0
21158,10.5,4.0,3.0,4.0,4.5,3.5
9486,6.1,4.5,4.0,3.5,3.5,3.5
21902,5.6,4.0,3.0,3.0,3.5,3.5
35532,5.8,4.0,4.0,4.0,4.5,4.0
28018,6.0,2.5,2.5,1.0,2.5,2.5
33455,7.2,3.5,4.0,4.0,4.0,4.0
5208,10.5,4.0,4.0,4.0,4.5,4.0
34370,4.4,4.0,4.0,4.0,4.0,4.0
10345,7.0,4.0,4.0,4.0,3.5,3.5
30134,5.0,4.0,3.5,5.0,3.5,4.5
36275,4.9,4.0,3.0,4.0,3.5,4.0
25566,8.3,4.5,4.5,4.5,4.5,4.0
34361,8.3,4.5,4.5,4.0,4.5,4.5
19520,4.7,4.0,4.0,4.0,4.0,4.5
14139,7.5,4.5,4.0,4.5,4.0,4.0
19567,9.4,4.0,4.5,4.0,4.5,4.0
23906,5.4,3.0,3.0,2.5,3.0,3.0
22765,4.4,3.0,4.5,4.5,2.5,4.5
19583,8.5,4.5,4.0,4.5,4.0,4.0
1447,11.2,4.5,5.0,5.0,5.0,5.0
10692,6.6,5.0,4.0,4.0,5.0,4.5
23741,5.7,2.0,4.0,4.0,4.0,4.0
10335,12.0,4.0,4.0,3.5,4.0,3.5
37092,11.2,4.0,4.5,4.5,4.5,5.0
23926,5.6,3.5,3.5,3.5,4.0,4.0
15830,11.2,4.0,4.0,4.5,4.5,4.5
15735,5.4,4.5,5.0,4.5,5.0,5.0
12158,9.4,4.5,4.0,3.0,3.5,3.5
18263,5.0,4.0,3.5,4.5,4.0,3.5
18814,6.6,4.5,4.5,4.5,4.5,4.5
12453,6.5,3.5,3.0,3.5,3.5,3.5
11349,5.79,4.0,4.5,4.5,4.5,4.5
4131,10.5,5.0,4.5,4.5,4.0,4.5
16351,7.0,3.5,4.0,4.0,3.0,3.0
17420,4.4,3.0,2.0,4.0,3.5,4.0
15408,6.5,4.0,4.0,4.0,4.0,4.5
17033,4.5,3.5,3.5,4.0,4.0,4.0
25479,7.0,3.5,3.5,3.5,3.5,4.0
24685,5.2,4.0,3.5,4.5,4.0,4.0
10295,4.7,2.5,2.0,2.0,2.0,2.0
25159,6.8,4.0,4.0,4.5,4.0,4.0
14119,5.6,4.5,3.5,4.0,4.0,4.0
35966,8.1,3.5,4.0,3.5,2.5,4.0
36625,6.1,5.0,4.0,4.5,4.5,4.0
31647,7.2,4.0,4.5,4.5,4.5,4.5
2775,4.0,3.0,2.0,2.0,2.0,2.0
32101,11.2,4.0,4.0,4.5,4.5,4.5
4145,9.4,4.0,3.0,4.0,5.0,4.0
26899,11.2,4.5,5.0,4.0,4.5,5.0
36170,9.4,4.0,4.0,4.5,4.0,4.5
17478,7.0,4.0,4.0,3.5,3.0,4.0
22449,8.2,2.0,1.5,3.0,2.0,2.0
22418,10.6,4.0,4.0,4.5,4.5,5.0
33981,5.9,3.0,3.0,3.0,3.0,3.0
37176,9.0,4.5,4.5,4.0,4.0,4.5
6953,5.4,4.5,5.0,3.5,2.0,3.5
13232,5.1,2.0,3.5,4.0,3.0,3.0
5750,4.7,4.0,3.0,3.5,4.0,3.5
14715,9.0,4.0,4.5,4.5,4.5,4.5
31085,10.5,4.5,4.5,4.0,4.0,5.0
3805,7.2,4.5,4.0,4.5,4.0,4.5
9076,7.0,3.0,3.0,3.5,3.5,3.5
27230,6.6,4.0,4.5,4.0,4.0,4.5
15160,9.4,4.0,4.0,4.5,5.0,5.0
16848,9.8,3.5,4.5,4.0,4.0,4.0
28850,5.5,3.5,3.5,3.5,3.5,3.5
29768,6.5,4.0,5.0,4.5,4.5,4.0
3327,9.8,4.0,4.5,4.0,4.0,4.0
22615,4.4,4.0,3.0,3.5,3.0,3.5
1262,10.0,3.5,3.5,3.0,3.5,3.5
25530,6.6,4.0,5.0,3.5,4.0,5.0
23596,7.0,3.5,4.5,3.5,4.0,3.0
17359,10.0,4.5,3.5,4.0,4.0,4.5
18950,6.6,4.5,4.5,4.5,4.5,4.5
22250,10.0,4.5,4.5,4.5,4.5,4.5
13117,9.4,2.0,4.5,5.0,3.5,4.5
25517,10.2,4.0,4.0,4.5,4.5,4.5
37283,8.3,4.5,5.0,3.5,4.5,4.0
21119,13.0,3.0,4.0,4.0,4.0,4.0
32464,6.5,3.5,3.5,3.5,3.5,3.5
5021,8.3,5.0,5.0,3.0,4.5,3.5
23513,6.6,4.5,4.0,3.5,3.5,3.5
23559,10.0,4.0,4.5,4.5,4.0,4.5
14995,9.0,4.0,4.5,4.0,4.0,4.0
11413,8.3,4.5,4.0,4.5,4.0,4.5
22439,5.3,5.0,4.0,5.0,5.0,5.0
36659,8.4,3.5,4.0,4.0,4.0,3.5
34451,6.5,4.0,4.0,4.0,3.5,4.5
19173,4.8,3.0,3.5,3.5,3.0,3.5
25520,8.3,4.5,5.0,5.0,5.0,5.0
25380,5.5,4.0,4.0,4.0,4.0,4.0
19404,6.1,4.0,4.0,4.0,4.0,4.0
5213,9.0,4.5,4.5,5.0,4.0,4.5
3255,5.5,4.0,4.0,3.5,5.0,4.5
2690,8.3,4.5,4.0,4.0,4.0,4.5
4627,5.7,3.0,4.0,4.0,3.5,4.0
34847,9.8,3.5,4.0,4.0,4.0,4.5
34965,10.0,3.0,3.0,2.0,3.0,2.5
7226,8.5,3.5,4.0,4.0,4.0,4.0
8566,6.9,3.5,4.0,3.5,4.0,3.5
12192,6.0,4.0,4.5,3.5,3.5,3.5
17519,5.1,4.0,3.0,4.0,4.0,3.0
4529,6.6,4.0,4.0,4.0,3.5,4.0
21133,5.79,4.0,4.5,4.0,4.0,4.0
23470,4.3,3.5,3.0,4.0,4.0,4.0
9941,5.4,5.0,4.0,3.0,3.5,4.0
33814,10.6,3.5,4.0,4.5,4.0,4.5
18062,6.1,4.0,2.5,2.5,3.0,2.5
6982,6.5,3.0,4.0,4.0,3.5,4.0
34824,8.5,4.0,4.0,4.0,3.0,4.0
10066,10.5,4.5,4.5,4.0,4.5,4.5
917,6.5,4.0,4.0,4.0,4.0,4.0
18889,6.5,2.5,3.5,4.0,4.5,4.0
29877,5.5,3.5,3.0,4.0,3.5,4.0
13288,4.8,4.5,4.5,4.5,4.5,4.5
19288,3.5,4.0,4.0,4.0,4.5,4.0
36727,12.0,5.0,5.0,5.0,4.5,4.5
570,10.2,4.0,4.5,4.0,4.0,4.5
25515,5.5,3.5,4.0,4.5,3.5,4.0
7031,5.7,4.0,4.0,3.5,3.5,3.5
19610,4.4,3.5,4.0,5.0,4.5,4.0
34307,10.5,5.0,5.0,4.5,4.5,4.5
28554,12.0,4.0,4.5,4.0,4.5,4.5
14026,5.4,4.0,4.0,4.0,4.5,4.5
25613,9.0,4.0,4.5,3.0,3.0,3.5
14232,7.0,4.5,4.0,4.0,4.0,4.0
24229,4.7,3.0,4.0,3.5,4.0,3.5
2217,5.2,3.5,3.5,3.5,3.5,3.5
5232,7.2,3.5,4.0,4.5,4.0,4.0
30453,9.4,4.0,4.5,4.5,4.0,4.5
34198,4.7,4.0,3.5,4.0,4.0,4.0
30257,7.2,4.5,4.0,4.0,4.0,4.0
22164,5.4,3.5,3.5,3.5,3.0,4.0
4996,11.2,5.0,5.0,5.0,4.5,4.5
3262,8.0,5.0,4.5,4.5,4.0,4.0
6838,6.1,3.5,4.5,4.0,3.5,4.0
5741,5.0,3.0,3.5,3.5,3.5,3.5
33418,5.0,3.5,4.0,4.5,3.5,4.5
22423,6.9,4.5,4.5,4.5,4.5,4.5
11094,9.8,4.0,3.5,3.5,3.5,3.0
18642,4.4,4.5,3.5,3.5,3.0,3.5
35250,4.5,3.5,3.5,4.0,3.5,4.0
10922,5.4,3.5,3.5,3.5,3.0,3.0
34923,6.0,4.0,3.0,4.5,3.5,4.5
4478,5.0,3.5,3.5,4.0,3.5,4.0
5660,10.25,4.0,4.0,4.0,4.0,4.0
9788,7.2,4.0,4.0,4.5,4.0,4.5
32835,11.2,4.0,4.0,4.0,4.5,4.5
10776,6.6,4.0,3.5,4.0,4.5,4.5
30857,6.9,4.0,4.5,4.5,4.0,5.0
27772,4.0,2.5,2.5,2.5,3.0,2.5
32596,6.6,3.5,3.5,3.5,3.5,3.5
21188,4.8,4.0,4.0,4.0,4.0,4.0
23993,9.2,4.0,4.0,4.0,4.0,4.0
17642,8.1,4.0,3.5,4.0,4.0,4.5
30926,9.8,4.0,4.5,3.0,4.0,3.5
17375,9.4,5.0,4.0,4.5,4.5,5.0
33687,5.9,3.5,3.5,3.0,3.5,3.0
32933,8.1,4.0,4.0,4.5,4.5,4.5
6644,7.2,4.0,3.0,3.5,3.0,4.0
29179,7.0,4.0,4.0,4.0,4.0,4.0
14334,11.2,3.5,3.5,3.5,4.5,4.0
14282,11.0,4.0,4.5,3.5,4.0,4.0
25525,5.6,3.5,3.0,4.0,3.5,3.5
4594,4.4,3.5,3.5,4.5,4.0,4.0
10698,5.7,2.5,2.5,3.5,2.5,3.0
19212,12.0,4.5,4.0,3.5,4.0,3.5
28302,4.4,3.0,2.5,3.5,3.5,3.0
36870,7.0,4.0,4.0,4.5,4.0,4.0
27081,6.2,4.0,3.5,4.5,4.5,4.5
14908,5.9,4.5,3.0,4.0,4.0,3.5
9306,9.4,4.0,4.0,4.0,4.0,4.0
33724,10.6,5.0,5.0,5.0,5.0,5.0
9867,12.0,3.0,4.0,4.0,4.0,3.5
27923,9.0,4.0,3.0,4.0,4.0,3.0
37252,11.2,4.5,4.5,5.0,4.5,5.0
21372,7.2,4.5,3.5,4.0,3.5,3.5
2378,6.9,4.0,4.5,4.5,4.0,4.5
15623,11.2,4.5,5.0,5.0,4.5,5.0
32001,8.3,4.5,4.0,4.5,5.0,5.0
28901,10.6,4.5,4.0,4.5,4.0,4.5
12391,11.2,4.0,5.0,3.5,4.5,5.0
12742,6.5,4.5,3.5,4.5,4.0,4.5
24476,8.3,4.0,4.5,4.5,4.5,4.5
32510,10.0,4.0,3.0,4.0,4.0,4.0
16103,11.2,4.0,5.0,4.0,3.5,4.0
365,6.6,4.5,4.5,4.0,4.0,4.0
2103,5.7,3.0,3.0,2.5,3.0,2.5
20143,6.1,3.5,3.5,3.5,3.0,3.5
33457,4.4,3.5,4.5,4.0,3.0,4.0
19259,6.6,4.0,4.5,4.0,4.0,4.5
5710,6.1,4.0,3.5,4.5,4.0,4.0
16034,6.9,4.5,4.5,4.0,4.5,4.5
25183,4.7,4.0,4.0,4.0,4.0,4.0
20884,8.3,4.0,4.5,3.5,3.5,3.5
15228,3.5,3.0,2.0,3.0,2.5,2.5
1093,9.4,4.5,3.5,4.0,3.5,3.5
37360,10.0,4.0,4.5,4.0,4.0,4.5
25344,4.7,4.5,4.0,4.5,4.0,4.0
29063,6.2,3.5,3.5,3.5,3.5,3.5
15899,9.0,3.0,3.5,3.5,3.5,3.5
16544,8.5,4.5,3.0,4.0,4.5,3.5
203,10.2,4.5,5.0,5.0,5.0,5.0
22867,8.5,4.0,4.0,4.0,4.0,4.0
20324,5.5,3.5,4.0,4.0,4.0,3.5
37376,8.1,4.5,4.0,3.5,4.0,3.5
10006,8.3,4.5,3.5,4.0,4.0,4.0
24031,8.3,4.5,5.0,4.0,4.5,4.5
7957,8.4,4.0,4.0,4.5,4.0,4.5
27526,8.5,4.0,3.5,3.5,4.0,4.5
36651,9.8,3.5,4.0,3.5,3.0,3.5
22495,5.0,2.5,2.5,2.5,2.0,2.0
31709,6.5,4.0,5.0,4.5,4.5,4.0
13440,10.2,4.0,4.5,4.5,4.0,4.5
22588,10.6,4.5,5.0,5.0,4.5,5.0
27869,10.5,5.0,4.0,4.5,5.0,4.5
12226,10.5,4.5,4.5,4.0,4.0,4.0
10744,7.2,4.5,4.5,4.5,4.0,4.0
28453,10.25,4.0,3.0,4.0,3.5,4.0
16767,8.6,4.0,3.5,3.0,3.0,3.0
31455,12.0,3.5,4.5,4.5,4.0,4.0
7485,9.4,4.0,4.0,4.0,4.5,4.0
4886,8.3,5.0,4.5,2.5,4.0,3.0
33625,8.3,4.0,5.0,3.5,4.0,4.5
6539,12.0,4.0,4.5,4.0,4.5,4.5
18945,7.8,4.5,4.0,4.0,4.5,4.5
27216,6.6,4.0,4.5,4.5,4.0,4.5
21839,8.1,4.5,4.5,4.5,4.5,4.5
6859,4.5,4.0,2.5,2.5,2.5,2.0
10973,9.0,4.0,4.5,5.0,4.0,4.5
1629,10.6,4.5,5.0,4.0,5.0,5.0
10625,6.6,3.5,4.0,2.5,4.0,3.5
33722,7.0,4.5,4.5,4.0,4.5,4.0
16999,8.3,4.0,4.5,4.5,4.0,4.5
32821,9.4,4.5,4.5,4.5,4.5,4.5
19275,4.6,1.5,2.0,1.5,1.0,1.5
36781,8.3,3.0,3.5,4.5,3.5,5.0
22260,12.0,3.5,4.5,4.5,4.0,4.5
489,5.2,4.0,4.0,4.0,4.5,4.0
15935,9.4,4.0,4.0,4.0,4.5,4.5
35638,5.3,3.5,4.0,4.0,4.5,4.0
17374,5.5,2.5,2.5,2.0,3.0,2.0
37193,8.2,3.0,3.5,2.0,2.0,2.5
35297,9.2,5.0,3.5,5.0,4.0,4.0
11705,4.4,4.5,4.5,4.0,3.0,3.5
21062,11.2,4.0,5.0,4.5,4.5,5.0
19996,9.4,4.5,4.5,4.5,4.5,4.5
24255,6.6,4.0,4.0,4.5,4.0,4.5
20176,8.1,5.0,4.0,4.0,5.0,4.5
11763,8.5,4.0,3.0,4.0,3.5,3.5
11577,9.2,4.0,4.0,4.0,3.0,4.0
32172,7.0,4.0,3.5,5.0,3.5,4.0
3439,8.5,3.5,4.0,3.5,3.5,4.0
16633,8.2,5.0,4.0,4.5,4.0,4.5
21639,3.8,4.0,4.5,4.0,4.0,4.0
37456,4.3,3.0,3.0,3.5,3.0,3.0
13006,8.5,4.0,4.5,4.0,5.0,4.0
17889,5.6,4.0,3.5,4.0,4.0,4.0
23675,8.3,4.0,4.5,4.5,4.5,4.5
670,7.2,4.0,4.0,4.0,4.0,4.0
36980,5.0,3.5,3.5,4.5,4.0,3.5
35017,8.5,4.0,3.5,4.0,4.5,4.5
33665,6.5,3.5,4.5,4.5,4.5,4.0
3306,9.4,4.0,4.0,4.0,4.0,4.0
8026,13.0,2.0,1.0,1.0,1.0,1.0
27769,7.2,4.5,4.5,4.0,4.0,4.0
2890,8.4,4.0,4.0,4.0,3.5,4.0
22387,7.0,4.0,5.0,4.0,4.5,4.0
24123,5.8,3.5,4.0,4.0,4.0,4.0
35058,8.3,4.5,5.0,4.5,4.5,4.5
27197,6.6,4.5,4.5,4.0,4.0,4.5
14394,6.6,5.0,3.5,4.0,4.0,4.0
22335,8.3,4.5,4.0,4.5,4.5,5.0
8397,9.2,3.5,3.5,4.0,4.0,4.0
14162,5.0,4.0,4.0,3.5,3.0,3.5
26946,12.0,4.5,4.0,4.5,4.5,4.5
26345,9.8,4.0,4.5,4.0,4.5,4.5
33402,11.2,4.5,4.5,4.0,4.5,4.5
22463,7.2,3.5,4.5,4.0,4.0,4.5
2382,9.4,4.5,4.5,4.5,4.5,4.5
24565,10.5,3.5,3.5,3.5,3.5,3.5
6476,10.2,4.5,4.5,4.0,4.0,4.0
11312,4.4,3.5,2.5,2.5,3.5,1.5
11064,8.3,4.5,5.0,5.0,4.5,4.5
30835,5.5,4.0,3.5,4.0,4.0,4.0
25307,5.4,3.5,3.5,4.5,4.0,4.0
10531,6.2,3.0,4.0,4.5,4.5,4.0
27374,5.6,3.0,2.5,3.0,3.0,3.0
2763,4.3,4.0,4.0,3.5,3.5,3.5
2581,12.0,4.0,4.5,4.0,3.5,4.0
11999,4.7,4.5,4.0,4.0,4.0,4.0
23185,4.4,3.0,2.5,2.0,4.0,3.0
3764,10.0,4.0,4.0,4.0,4.0,4.0
4234,5.0,3.0,3.0,3.0,3.0,3.5
4994,8.5,4.0,4.0,4.0,4.0,4.5
29100,9.4,4.5,4.5,4.0,4.5,5.0
4434,4.9,4.5,4.0,4.5,3.0,4.0
11676,7.4,3.0,3.0,3.5,4.0,4.5
717,9.4,4.5,4.0,4.5,4.0,4.0
29894,4.9,3.5,3.5,3.5,3.5,4.0
6773,5.0,4.0,3.5,3.5,3.0,3.5
36005,6.5,4.0,3.5,4.5,4.5,4.5
10738,12.0,4.0,4.5,4.5,4.5,4.5
27048,9.4,4.0,4.0,3.0,3.5,4.0
14671,4.4,3.0,1.5,2.0,2.0,3.0
33272,8.0,3.5,4.5,4.0,2.0,4.0
9359,12.0,4.5,4.5,3.5,4.5,4.5
30075,5.4,4.5,3.5,4.5,4.0,4.0
10655,12.0,4.0,5.0,4.5,5.0,4.5
30698,4.7,3.0,3.0,4.0,3.5,4.0
32130,6.6,4.5,3.0,3.5,4.0,3.5
12816,8.2,4.0,4.0,2.0,2.0,2.0
192,11.2,4.5,4.0,3.5,4.0,4.0
25396,5.7,3.5,3.5,2.5,3.0,3.0
33584,6.5,3.5,3.0,2.5,3.0,3.0
30009,6.5,3.5,3.5,4.0,4.0,4.0
36804,4.2,4.0,3.5,2.0,2.5,2.5
15810,5.5,4.0,3.5,5.0,4.0,5.0
6160,7.2,4.0,3.5,4.0,4.0,4.0
19071,10.6,4.5,4.5,4.0,4.0,4.5
11164,8.5,3.5,4.0,4.0,4.0,4.5
27964,6.6,4.5,4.5,3.5,3.0,4.0
4927,9.4,4.0,5.0,4.0,4.5,4.5
28916,5.4,3.5,4.0,4.0,4.0,3.5
5552,5.7,4.0,4.0,4.0,3.5,3.5
10799,8.5,3.5,2.5,2.0,2.0,3.0
35293,6.9,4.0,4.5,4.0,4.5,3.5
238,7.2,5.0,4.0,4.5,4.0,4.5
12207,4.5,3.5,3.0,4.0,3.5,3.5
36841,5.2,4.0,4.0,4.0,3.0,4.0
34086,11.1,4.0,4.0,4.0,4.0,4.0
5618,4.4,4.0,3.5,3.5,4.0,4.0
30049,8.3,4.0,4.5,4.5,4.0,5.0
25521,6.9,4.0,3.5,4.0,3.5,4.0
8640,10.5,3.0,3.5,4.5,3.5,3.5
14665,10.2,4.5,3.5,4.5,5.0,4.5
19389,5.0,3.5,3.5,4.0,4.0,4.0
19744,8.0,5.0,5.0,4.5,4.0,4.0
15534,7.7,3.5,3.5,4.0,3.5,4.0
8328,12.0,4.0,3.5,4.0,4.0,4.5
3453,10.2,4.0,4.5,4.0,4.0,4.5
31870,6.5,4.5,4.0,4.0,4.0,4.5
34747,10.6,4.5,5.0,4.0,4.0,4.0
26829,4.3,3.5,4.0,4.0,3.0,4.0
29345,8.3,4.0,4.5,4.5,4.0,4.5
24690,8.6,4.0,4.5,4.5,4.5,4.5
21113,5.5,4.0,4.0,4.0,5.0,4.0
23501,5.0,3.5,4.0,5.0,4.0,4.0
7081,6.1,4.0,3.5,3.5,3.0,3.0
31135,5.5,3.5,4.0,2.0,4.0,1.5
30954,12.0,4.0,4.5,4.0,4.0,4.5
4733,7.0,3.5,3.5,3.0,3.5,3.0
13045,5.5,3.5,2.0,2.0,2.5,2.0
36569,12.0,4.0,3.0,3.0,4.5,4.0
13917,5.6,3.5,4.0,4.0,4.0,4.5
14955,13.0,4.0,4.5,4.0,4.5,4.5
20929,5.4,4.5,3.5,4.0,4.0,3.5
5520,9.0,4.0,3.5,3.5,4.0,3.5
32115,10.2,4.0,4.0,3.5,3.5,3.5
23199,10.5,4.5,4.5,4.0,4.0,5.0
28246,6.5,4.0,3.5,4.0,3.5,4.0
1700,6.6,4.0,4.0,4.0,4.0,4.5
27886,5.0,4.5,4.0,4.0,4.0,4.0
27518,10.4,4.0,4.5,4.5,4.0,4.5
6968,13.0,4.5,4.0,4.0,4.5,4.0
16322,12.0,4.5,3.5,3.5,4.0,3.5
24527,11.2,4.5,5.0,4.5,5.0,5.0
34505,12.0,4.0,4.0,4.5,4.5,3.5
32854,5.0,2.0,2.5,2.5,3.0,2.5
26884,5.8,3.5,3.5,4.0,3.5,3.5
27253,6.7,3.5,4.5,4.0,4.0,4.5
35714,11.2,5.0,5.0,4.5,5.0,5.0
18978,4.3,4.0,3.5,4.5,4.0,4.5
17413,9.2,4.0,4.5,4.5,4.5,4.5
136,7.0,4.0,3.5,3.5,4.0,3.5
23408,6.5,4.5,4.5,4.5,5.0,5.0
30816,6.5,4.0,4.5,4.0,2.5,4.5
11087,5.4,4.0,4.5,3.5,4.0,4.0
19238,8.3,4.0,4.5,4.5,4.5,4.5
15721,8.3,4.0,4.0,3.5,3.5,4.0
1200,4.9,4.0,3.0,3.5,3.5,3.5
26147,6.7,4.5,4.5,5.0,5.0,5.0
35568,5.4,4.0,4.5,4.5,4.0,4.5
30444,6.5,3.5,3.0,3.0,3.5,3.5
6296,5.9,4.0,4.0,3.0,4.5,4.0
3927,5.7,3.5,3.0,3.0,4.0,3.5
14387,6.5,3.5,4.0,4.0,3.5,4.5
26489,6.6,4.0,4.5,4.5,4.5,4.0
32828,12.0,4.5,4.5,4.0,4.5,4.5
3606,8.3,5.0,5.0,5.0,5.0,5.0
21225,12.0,4.0,4.0,3.5,3.0,3.5
26935,7.0,4.0,4.0,4.0,4.0,3.5
11707,10.0,3.5,4.0,4.0,4.0,4.0
2187,5.7,4.5,4.5,4.0,4.0,4.0
32963,7.0,3.5,3.5,3.5,4.0,3.5
12356,11.2,4.0,4.0,4.0,4.5,4.5
17186,8.4,4.0,4.0,4.0,4.0,4.5
15954,6.3,4.5,4.0,4.0,3.5,4.0
35584,6.5,4.0,4.5,4.5,3.5,4.5
18452,5.2,4.0,4.0,4.0,4.0,4.0
25500,9.8,4.0,3.5,4.0,3.5,4.0
5103,8.2,3.5,4.5,4.5,4.5,4.5
13652,8.5,4.0,4.0,4.0,3.5,4.0
31781,8.0,4.0,4.0,3.5,3.5,3.5
1637,7.0,5.0,3.5,3.0,3.0,2.5
30449,6.6,3.5,4.0,4.0,3.5,4.5
11173,11.2,4.5,5.0,5.0,4.5,5.0
36144,10.5,4.5,4.5,5.0,5.0,5.0
25398,8.5,4.0,3.0,2.0,3.0,3.0
7296,7.5,4.0,4.0,3.5,4.0,3.5
3278,8.2,2.0,2.0,2.0,2.0,2.0
31707,5.7,3.5,4.0,4.0,3.5,4.0
8003,12.0,5.0,3.5,4.5,5.0,4.0
26711,9.8,3.0,4.5,3.5,4.0,4.5
29493,6.1,4.0,4.5,4.0,3.5,4.0
35456,8.3,4.0,3.5,3.5,4.0,4.5
31957,8.3,3.0,4.0,4.0,3.0,3.5
23299,6.8,4.0,3.0,3.0,3.5,3.0
13516,4.2,4.0,3.5,4.0,4.0,3.5
7352,11.2,4.5,4.0,4.0,4.0,5.0
10751,13.0,3.0,1.5,1.5,2.0,2.0
16446,10.8,4.0,4.0,4.0,4.0,4.5
24417,9.8,3.5,4.5,4.0,4.0,4.5
7697,10.0,4.5,4.5,4.5,4.5,4.5
36871,7.0,4.5,4.0,4.5,4.0,4.5
5668,7.6,3.5,3.5,4.0,4.0,4.0
28273,9.0,4.0,4.5,4.5,4.0,4.5
18425,5.5,3.5,4.5,4.5,3.5,4.0
5307,5.7,3.5,3.5,3.5,3.5,3.5
4458,7.0,4.0,3.0,3.5,4.0,3.5
20025,4.9,4.0,2.0,3.0,3.0,3.0
19642,9.8,3.5,4.5,3.5,4.0,4.5
12855,4.4,4.5,4.0,4.5,3.5,4.0
18257,4.4,3.0,3.5,4.5,4.0,4.0
21128,5.4,4.0,3.5,5.0,4.0,3.5
27172,11.2,4.0,4.5,4.5,4.0,4.5
26293,6.5,4.5,4.5,4.0,3.5,4.0
19296,9.4,4.0,4.5,4.0,4.0,4.0
20411,9.8,3.0,3.5,3.5,2.5,2.5
16678,6.9,4.0,4.0,4.0,4.5,4.0
8024,4.4,4.5,3.5,4.0,3.5,4.5
24170,10.0,4.0,4.0,2.0,3.0,2.5
29061,6.6,4.5,4.0,4.0,5.0,3.5
36826,11.2,4.5,4.5,4.0,4.5,4.5
23248,6.9,4.0,4.0,4.0,4.0,4.0
16873,7.2,4.0,3.5,4.0,3.5,4.0
25069,5.4,4.0,4.5,4.0,4.0,4.5
33458,8.0,4.0,3.5,3.5,4.0,3.5
30471,6.6,4.5,4.0,3.5,4.5,4.0
16986,7.5,3.0,1.5,1.5,1.5,1.5
10103,10.5,4.5,4.0,5.0,4.5,4.5
1014,4.4,4.5,3.5,4.0,3.5,4.0
35852,8.3,4.0,3.0,3.0,3.0,3.0
869,7.2,4.0,4.0,4.5,4.0,4.5
10626,8.3,5.0,5.0,3.5,4.0,4.5
14924,8.2,4.0,3.5,2.5,2.5,3.5
7610,5.5,3.0,3.0,4.0,3.5,4.0
5283,7.2,4.5,3.5,4.0,3.5,4.0
4370,5.4,4.0,3.0,3.5,4.0,3.5
26149,6.6,4.0,4.0,4.0,3.5,3.5
1361,7.0,4.0,4.0,4.0,3.5,4.0
26249,7.0,4.5,4.5,4.0,3.5,4.5
12625,12.0,4.0,5.0,3.5,4.5,5.0
1551,9.8,4.0,4.5,4.5,4.0,4.5
20810,5.4,4.5,5.0,4.0,4.0,5.0
37487,4.0,4.0,4.0,4.0,3.5,4.0
27586,5.3,3.5,3.0,3.5,3.0,3.0
8252,10.5,4.5,4.5,4.0,4.5,4.0
10442,11.2,4.5,4.0,4.0,5.0,4.5
34664,6.5,4.0,3.5,3.5,3.5,3.0
5039,8.3,4.5,4.5,4.5,4.5,5.0
21869,7.7,4.5,4.5,4.5,4.0,4.5
22520,5.4,4.0,3.5,4.0,3.5,4.0
30131,5.7,3.0,3.5,3.0,3.0,3.5
1134,5.6,4.0,3.5,4.0,3.5,4.0
24944,10.5,4.5,4.0,4.5,5.0,4.5
10278,5.6,4.0,3.5,4.5,4.5,4.0
28327,7.5,3.0,3.5,3.5,3.5,3.5
10451,12.0,5.0,4.5,3.5,5.0,5.0
4017,6.1,4.0,4.0,4.5,4.5,4.5
10409,5.0,4.5,4.0,4.5,4.0,4.0
25640,6.2,4.0,4.0,4.0,4.0,4.0
4138,5.5,4.0,3.5,4.0,3.5,4.0
859,9.0,4.0,4.0,4.5,4.0,4.5
29943,12.0,3.5,4.0,4.0,4.5,4.0
2962,9.4,4.0,4.5,4.0,4.0,4.5
24473,4.3,3.5,3.0,3.5,3.5,3.5
2426,5.7,2.5,3.0,3.5,2.5,3.5
3676,12.0,4.5,5.0,5.0,4.5,5.0
29315,5.6,4.0,4.0,4.0,4.0,4.0
29038,4.4,3.0,2.5,4.0,2.5,3.5
7674,5.0,4.0,3.0,4.0,3.5,3.0
19874,4.3,4.0,4.0,4.0,4.0,4.0
12977,12.0,5.0,4.0,4.0,4.5,4.0
18485,6.5,2.5,2.0,2.0,3.0,2.0
16753,8.5,4.5,4.0,3.5,3.5,2.5
5285,8.1,3.5,4.0,4.0,4.0,4.5
8367,8.3,4.0,4.5,4.0,4.0,3.5
30981,9.4,4.0,4.0,4.5,3.5,4.0
24351,10.2,4.0,4.5,4.0,4.0,4.0
12905,6.5,4.0,4.0,4.0,4.0,4.0
2093,5.3,4.0,3.0,3.5,3.0,3.0
15596,10.8,4.0,4.0,2.5,4.5,4.5
11336,7.6,4.0,4.0,3.5,4.0,3.5
11683,7.2,4.0,3.0,3.5,4.0,4.0
1920,5.4,4.0,4.0,3.5,4.0,3.5
